ID,the_geom
4,"MULTIPOLYGON (((-97.3211511135301 49.91290674318968, -97.32122504253007 49.912537178082495, -97.32129234803175 49.9121663495036, -97.32135300849117 49.91179437615221, -97.32140676384155 49.91142315070669, -97.32145390083633 49.91105102697349, -97.32149440453034 49.91067812293775, -97.32266896729607 49.89884325633783, -97.3287936073257 49.89870909133981, -97.32954725769743 49.89869251170932, -97.33126212735338 49.89865476916916, -97.33468613572725 49.89857933344679, -97.34153726796461 49.89842726322753, -97.3434828099709 49.878799874668026, -97.34350573726002 49.87856846796846, -97.33758850549867 49.87928320862774, -97.33762553003304 49.87890791182019, -97.3376660061126 49.87849773581888, -97.33767046010968 49.878452588722126, -97.33770001199868 49.878153024090544, -97.33774371199088 49.877710033827306, -97.33778741108819 49.8772670434701, -97.33783110919498 49.87682405398829, -97.33787480649538 49.87638106351561, -97.33791850289379 49.875938073021906, -97.33796219830896 49.87549508333073, -97.33797573258593 49.87535835937846, -97.33803722492729 49.874734891311896, -97.33808091570982 49.8742919014127, -97.33812460568262 49.87384891055911, -97.33816829476083 49.873405919610846, -97.33821198284889 49.87296292953833, -97.33825567013086 49.872519938474625, -97.33829935651113 49.872076947389985, -97.33831290953664 49.871940225031445, -97.33837438524255 49.87131675609522, -97.33841806430027 49.87087376461791, -97.33846174236807 49.870430774016256, -97.33850541963011 49.86998778242269, -97.33852693651791 49.869769546500386, -97.33854782232179 49.869557437995134, -97.33856073934695 49.869426151476894, -97.33857365629339 49.86929486495355, -97.33858808645137 49.86914819735115, -97.33862045771306 49.868819173365885, -97.33862067666871 49.86881694786679, -97.33863394133087 49.868682333967406, -97.3386498759608 49.86852078890585, -97.33865695916982 49.86844898684796, -97.33870025898425 49.868010399937035, -97.33877127043425 49.867291002391866, -97.33880527575646 49.86694649432141, -97.33883158700962 49.866679721188774, -97.33889935619963 49.86599196464432, -97.33893675478619 49.86561252319501, -97.33787474664474 49.865798139505564, -97.3370438044814 49.86596864309775, -97.33617265197735 49.866210602963285, -97.33531043475513 49.866506133237394, -97.334359887961 49.86680852131135, -97.33339459770268 49.8670688602876, -97.33231410569586 49.86733334341971, -97.3313613356504 49.86754272090504, -97.33047683934167 49.86770078731853, -97.32966093477744 49.86785054007417, -97.32857341904021 49.86810907759448, -97.32779937337132 49.868347727306364, -97.3265077437051 49.86866834303009, -97.32372669654902 49.8563448198299, -97.32367601942067 49.85608985971303, -97.32363935337317 49.855832510857404, -97.32361680802371 49.8555735426359, -97.32360845810875 49.855315205487855, -97.32361416034271 49.85505679634006, -97.32363389787113 49.854799078988854, -97.32438102022287 49.84766485666047, -97.3243953328444 49.84752816335293, -97.32440964537655 49.84739147003627, -97.32525726777091 49.8392675457175, -97.32527148602969 49.83913124657142, -97.32528570419908 49.838994947419664, -97.32537877803603 49.83810271181816, -97.32738818951225 49.83801481799689, -97.32812444226396 49.83798260363041, -97.32898858070386 49.83794478805974, -97.33067005364586 49.83787118617439, -97.33235300127849 49.83779749567062, -97.33403518531543 49.837723812934954, -97.33572222447026 49.8376498939747, -97.33657264021764 49.83761262220032, -97.3374090488065 49.83757595817703, -97.339096080286 49.83750198911188, -97.34078289549169 49.83742800499398, -97.34232634786727 49.8373602867392, -97.34260756825115 49.8373479463354, -97.3441510161179 49.83728020372401, -97.34583422414258 49.83720630415146, -97.34666646175012 49.83716975621668, -97.34687586526081 49.83479832974893, -97.34694061269748 49.834065032421485, -97.34912671606503 49.809291409980034, -97.34915063684055 49.80902017192558, -97.34319157860384 49.8090101696459, -97.32628268802598 49.80895780713744, -97.31610678250632 49.80893426818208, -97.30637031558283 49.80891576975412, -97.30437007712361 49.80891277764151, -97.2993626940467 49.80890286142046, -97.29937696483556 49.810705819085584, -97.27653298104764 49.81065418888878, -97.27653493367588 49.81246437947176, -97.25369581585798 49.812401091804695, -97.25369981996246 49.814441632950754, -97.23450303042293 49.814397691724714, -97.2344209361261 49.8143974494115, -97.23086258127111 49.814390055916505, -97.23012194913883 49.814388503462546, -97.22831269253308 49.81438469113403, -97.22741124496822 49.814382781126795, -97.22715985590811 49.81438224722738, -97.22689652507935 49.81438168738114, -97.22677294779203 49.81438142444717, -97.22524894921338 49.81437817101717, -97.2246189962901 49.81437682033898, -97.22423370610497 49.81437599255248, -97.22291671332651 49.81437315335114, -97.22201366634476 49.81437119777193, -97.21965197612376 49.81436605038951, -97.21966810681661 49.81229133198631, -97.21966787601947 49.806977861202625, -97.21966811504298 49.806352297189136, -97.21966904935188 49.80500689592661, -97.2196725001 49.802952359838486, -97.21967308600735 49.802485642829765, -97.21967054687505 49.800555645954205, -97.21967084651956 49.800208746086625, -97.21967262904033 49.79978758801028, -97.2196822267401 49.797519413477055, -97.21408218480283 49.79748726454142, -97.21400517982276 49.78846173948488, -97.21396165058235 49.78273513855604, -97.21396741710615 49.7775086455191, -97.21397609447024 49.768653596239595, -97.21397775141665 49.76810548482661, -97.2139796599229 49.76755697633448, -97.21403962290509 49.753954623398506, -97.21404202465253 49.75350773359172, -97.21964511649696 49.75351178290969, -97.21961806978796 49.74089840825276, -97.21961666090944 49.74058994473817, -97.219612145333 49.738174242050455, -97.21990704286398 49.72204067756106, -97.2200594436484 49.71501028734752, -97.22009191975829 49.71355564021256, -97.21967020207585 49.713704241736735, -97.17967985674079 49.72778452404207, -97.17963044628796 49.727801907803105, -97.17926270334874 49.727930740017435, -97.17195122837403 49.7304661398992, -97.16897681887819 49.7314973661492, -97.15207175092796 49.737356043822764, -97.15121901760828 49.737651466906634, -97.14970815770646 49.738174866707176, -97.14526154809134 49.73971510461361, -97.1405864651889 49.74133419100775, -97.13874048879781 49.741973410948326, -97.13832458431165 49.74211729498709, -97.13740267083033 49.742436507454485, -97.13668529997729 49.74268494370107, -97.13331448204535 49.743851921795155, -97.13155574669092 49.74446073470679, -97.13105889949755 49.7446327234081, -97.13026403835039 49.744907865381116, -97.12976949780484 49.745079047460415, -97.12903356064794 49.74533377965612, -97.12815583523134 49.745637579883876, -97.12794335847958 49.74527440518457, -97.12772101560022 49.74476186814717, -97.12754638688317 49.744221052813195, -97.12742820731712 49.74365791048364, -97.12737148976048 49.74303533934006, -97.12738376439187 49.74243712309259, -97.12747470717227 49.741891305476734, -97.12760981910232 49.7413624694556, -97.1278028974875 49.74086478157918, -97.12812520009649 49.7402704145997, -97.12845931795098 49.739648350344595, -97.12873791114025 49.73888478947367, -97.12891705960882 49.7381893394988, -97.12900505204895 49.73753308551496, -97.1289908369427 49.73738137373539, -97.12800705162381 49.73771338675429, -97.12177333003773 49.739816569801135, -97.12100910938153 49.74007437781203, -97.12004928751163 49.74039816021344, -97.11244809790655 49.7429618774048, -97.11206720166516 49.74309032506243, -97.08304538723768 49.75287146986222, -97.08262859921412 49.753011740397916, -97.08193177252691 49.75324572178003, -97.0830843453179 49.75324523469506, -97.08340798031864 49.753245095659025, -97.08341713848318 49.75379239938466, -97.08342029852642 49.75398127217008, -97.08343964306626 49.755125436270205, -97.08344306478803 49.75532788719647, -97.08346246300137 49.75647523716006, -97.08348359003531 49.757724928495755, -97.08350469034747 49.75897297750506, -97.08352580027598 49.76022156164208, -97.08354695816647 49.76147294834499, -97.08356784618029 49.76270846900416, -97.08015320006132 49.76385030897773, -97.07977262027825 49.76397756251273, -97.0581408418347 49.771207385379334, -97.05709223514323 49.77155769433025, -97.05002850510398 49.773917098248624, -97.04988873727518 49.773963776369975, -97.04862088337575 49.774387188350055, -97.04848113884243 49.77443385606549, -97.04826402333053 49.77450636082266, -97.0478913636683 49.77463075249963, -97.04385966908698 49.775976390084956, -97.0438598187081 49.776006823604575, -97.04344114016669 49.77614661265615, -97.04344574822551 49.77911479649953, -97.04344578452675 49.77913789695167, -97.04345138226135 49.78274706597993, -97.04345180216154 49.783017985934876, -97.04893403415194 49.78305466294842, -97.0490699533617 49.78305557681032, -97.04907381103064 49.7840815555703, -97.04907766059613 49.78510550111995, -97.04907950724767 49.78559673504417, -97.04910660554161 49.79280847143797, -97.0486994262234 49.79298480160043, -97.04710931470942 49.79367337913718, -97.0458232313971 49.794230270678014, -97.04448412738371 49.7948100913148, -97.04402856885594 49.79500733643841, -97.03861078310359 49.79735283509423, -97.03798493027718 49.79735227397732, -97.0263913157546 49.79734126806821, -97.02636465853637 49.802585183029166, -97.02635343319277 49.80480827406723, -97.02632284819401 49.81201811038217, -97.02660975345127 49.81955266455002, -97.02667472095754 49.81955293016928, -97.02667506346666 49.81973103265279, -97.02667684762714 49.820658922977856, -97.02640598919629 49.820607449634714, -97.02632814706284 49.82079939813206, -97.02591324114151 49.82182247414775, -97.02566823172576 49.8224265971261, -97.02555028895561 49.8227174044062, -97.02639419788382 49.82287777679831, -97.02668119822029 49.82293231532635, -97.02669027459709 49.82689317371714, -97.02672972138289 49.84089610338553, -97.02672934004181 49.84144433497683, -97.02672925723714 49.84162509626287, -97.02676732166015 49.854856337863325, -97.02677228910252 49.85570465592201, -97.02677348954882 49.85618419107324, -97.02677394299208 49.856365041351694, -97.02677603479752 49.857201186337505, -97.02677684340053 49.85752403681368, -97.02677708759995 49.85762186975608, -97.02678117586359 49.859222270945324, -97.02679132345146 49.863786230824395, -97.02681052071276 49.870939032665724, -97.00425204012728 49.87094565893622, -96.99268757748818 49.870938932898454, -96.98107012670924 49.87093374424738, -96.98107429232495 49.87840078570624, -96.98107654006388 49.88375737858201, -96.98107795695874 49.88582119464386, -96.97980600208531 49.88582041735381, -96.96837643965259 49.88581581682516, -96.9681677136996 49.885815657900594, -96.96795817077448 49.88581561605556, -96.96697770617591 49.88581596676661, -96.95652942301814 49.88581260822759, -96.9565412139956 49.88644357764859, -96.95674687004221 49.89748226832378, -96.95718208628155 49.89829870573348, -96.95806103170293 49.89994746150319, -96.95836022830841 49.90050867860085, -96.96237607061887 49.90803759149799, -96.9663866982654 49.91555560654688, -96.96810712646226 49.915569200665686, -96.9771414130741 49.91564108981286, -96.97932874249948 49.91565837885909, -96.97974886147108 49.915661694560875, -96.99055525052162 49.91572105199323, -96.99084140120323 49.915722610095024, -96.9909498688436 49.91572320052113, -96.99192580840152 49.9157282945384, -96.99220586004503 49.91572975492814, -96.99241802068468 49.91573086021159, -96.9926301827002 49.91573196602982, -96.99284234338214 49.91573307053686, -96.99305450404788 49.91573417555458, -96.99326666477208 49.915735279285244, -96.99347882548011 49.91573638352657, -96.99369098763859 49.91573748650492, -96.99390314838887 49.91573858996984, -96.99411530919754 49.9157396921477, -96.99432746999003 49.91574079483623, -96.99453963084093 49.91574189623769, -96.99475179167563 49.91574299814983, -96.99496395396076 49.91574409879897, -96.99517611483763 49.91574519993469, -96.99538827577291 49.91574629978336, -96.99560043669199 49.91574740014278, -96.9958125976694 49.91574849921504, -96.99602476002268 49.915749598821954, -96.99623692100496 49.91575069801668, -96.99644908204557 49.915751795924336, -96.99672913428307 49.91575324538922, -96.99718740345193 49.91575561532217, -96.9983496659032 49.91576161807324, -96.9985618271161 49.9157627130139, -97.0008860574827 49.91577467779437, -97.00181253966714 49.9157793528676, -97.00215783725855 49.9157811228973, -97.002578894531 49.91578336203334, -97.00379106541844 49.91579080964441, -97.00675946350498 49.91580899141578, -97.01178142371528 49.91583957839912, -97.01228004305828 49.91584260312659, -97.0127786611342 49.91584562568596, -97.01327728069012 49.91584864702411, -97.01377589901577 49.91585166529546, -97.02296644077767 49.91590591341716, -97.02465937998227 49.915915826589114, -97.02497578252566 49.915917676023334, -97.02495441899613 49.917363757891664, -97.02493957745976 49.91836817924337, -97.02493755269721 49.918505170541245, -97.02492486454175 49.919363832422505, -97.0249101504229 49.92035948543079, -97.02488686670912 49.92193488562598, -97.02487680488495 49.9226156222791, -97.0248741546876 49.92279486173503, -97.02486910850173 49.92313624441109, -97.02485742541573 49.92392660156818, -97.02485475178071 49.924107430020065, -97.02483335925461 49.925554413602974, -97.0248306852629 49.92573524200412, -97.02480928988248 49.92718222518107, -97.02480661692645 49.927363053555204, -97.0247959179812 49.92808653149072, -97.02479065118486 49.928442677895035, -97.02476115135319 49.930437299335004, -97.02355987157414 49.930428998428894, -97.02278086644233 49.93042360918791, -97.02052861886943 49.930407999202785, -97.0203800082938 49.93040696761112, -97.02023988854121 49.93040599446389, -97.02009976740669 49.93040502112359, -97.0199596462459 49.93040404851287, -97.019819526525 49.930403074857765, -97.01967940538533 49.930402101908456, -97.01953928429307 49.93040112789098, -97.01939916460388 49.930400153727994, -97.01925904349591 49.93039918027081, -97.01899162183963 49.93039732057987, -97.01889825065541 49.93039664534608, -97.01879214693462 49.93039587749209, -97.01868604179067 49.93039511041611, -97.01857993808228 49.93039434236797, -97.01847383438009 49.93039357422278, -97.01836773064723 49.930392806879375, -97.01826162695743 49.93039203854003, -97.01815552184445 49.93039127097868, -97.01804941816704 49.9303905024452, -97.01794331449584 49.93038973381463, -97.01783721079396 49.930388965985884, -97.01773110574264 49.93038819713737, -97.01762500209004 49.930387428215596, -97.01751889840675 49.93038666009562, -97.01741279476654 49.930385890979714, -97.01730669109565 49.93038512266559, -97.01720058607536 49.930384353331725, -97.01709448245377 49.93038358392459, -97.01698837880147 49.930382815319255, -97.01688227519229 49.93038204571799, -97.0167761715893 49.93038127601964, -97.01667006656314 49.93038050709928, -97.01656396297257 49.9303797372068, -97.0164578593513 49.930378968116116, -97.01635175577313 49.93037819802957, -97.01624565220119 49.93037742784578, -97.01613954720604 49.93037665844005, -97.0160334436465 49.930375888062215, -97.0159273400932 49.930375117587296, -97.01582123650917 49.930374347914196, -97.01571513296827 49.930373577245135, -97.01543501854309 49.93037154338082, -97.01532887182061 49.93037077251835, -97.01522272510434 49.93037000155873, -97.0151165798237 49.93036922962693, -97.01501043311987 49.93036845847302, -97.01490428642225 49.93036768722196, -97.01479814112335 49.93036691589759, -97.01469199443818 49.93036614445223, -97.01458584775921 49.93036537290971, -97.01447970247897 49.93036460129391, -97.01437355584939 49.930363828658216, -97.0142674091891 49.93036305682426, -97.01416126392753 49.93036228491699, -97.0140551172797 49.930361512888744, -97.01394897133433 49.93036074077525, -97.01384282539517 49.930359968564616, -97.0136978028103 49.93035891250932, -97.0135577450336 49.93035789366305, -97.00991626959376 49.93033132849502, -97.00532920957497 49.930297703318494, -97.00235832131389 49.93027582886984, -97.00193815239359 49.930273025810784, -96.99916249201323 49.930254467938866, -96.99820968650192 49.93024808175946, -96.99728150069394 49.93024185393915, -96.9980539518483 49.93058600741428, -97.00490374042181 49.933637386887845, -97.00628324248994 49.93425181967384, -97.00712405716101 49.934626304276996, -97.00788444894295 49.934964960526436, -97.00858227051415 49.93527574068528, -97.01432878721974 49.93783468727352, -97.01553792304591 49.93837304958814, -97.01594339821727 49.93855358043271, -97.01634510027847 49.938732428657, -97.01674708598641 49.93891140047025, -97.01715012344232 49.93909083772601, -97.01755316391476 49.93927027361165, -97.0179562747227 49.93944973809732, -97.01846663785835 49.93967694705577, -97.0188162044409 49.93983256836215, -97.01916549200375 49.939988063415406, -97.01956854770506 49.94016749231547, -97.01997160642296 49.94034691984533, -97.02037473643718 49.940526376399866, -97.0207767520858 49.940705334685255, -97.02117877073535 49.9408842916074, -97.02158400659376 49.94106467792508, -97.0219895275194 49.94124518788506, -97.02239127426031 49.94142401513015, -97.02279330533312 49.94160296624012, -97.02319811923152 49.94178308649686, -97.02359266786286 49.941958679432354, -97.03000187402371 49.94481071695278, -97.0308758129849 49.94519955795794, -97.03183716138051 49.94562727560774, -97.03346006712658 49.94635017133331, -97.03415153786025 49.94665816209007, -97.03517717341367 49.947114979992115, -97.03620282851364 49.94757178901988, -97.03722850176737 49.94802858914926, -97.03825419829978 49.948485378240264, -97.0386036565697 49.94864100380976, -97.03895311869569 49.948796629055764, -97.03909633979649 49.948860408822924, -97.03924311547202 49.948925771171226, -97.03928026572528 49.94894232086524, -97.03938289325636 49.948988023192555, -97.03952267561601 49.94905027111021, -97.03966945207036 49.94911563328847, -97.03989234621568 49.94921489134653, -97.04023447980461 49.94936724687644, -97.04030557589822 49.949398906436876, -97.04133122603943 49.94985562527643, -97.04235689841619 49.95031233272513, -97.0433143039218 49.95073863411092, -97.04354737467918 49.95084240968079, -97.04372095474122 49.95091966525924, -97.04389449300879 49.95099695400136, -97.0644227325708 49.960133466331826, -97.06491216001707 49.960351083851265, -97.06526385207204 49.96050745717849, -97.06561694509587 49.96066445185971, -97.06586166366837 49.96077325885538, -97.06606582495833 49.96086403311813, -97.06652660247039 49.96106890035151, -97.06687553166381 49.96122631374686, -97.06783104991995 49.96164952972212, -97.06809314410064 49.961766098083125, -97.06819666314853 49.961812138083374, -97.06919908626111 49.96225795946423, -97.07029408866013 49.962744935729866, -97.07131902289345 49.96171019272319, -97.07216779109642 49.960798241960845, -97.07260777265292 49.96028965534561, -97.0730169933538 49.95989096670383, -97.07406567067991 49.960360344816905, -97.0818468064187 49.963842530985936, -97.08232072035939 49.96405431367449, -97.0861072375471 49.96574858453583, -97.09198894928663 49.96838837091114, -97.09207789002721 49.9684282841638, -97.09208607915956 49.96842321855758, -97.0924422782827 49.96858254524306, -97.11248826547987 49.97754520666921, -97.11349711455976 49.97799609362796, -97.11379212116915 49.97812793830093, -97.11372892115945 49.97820940079691, -97.11416402623118 49.97840355668484, -97.13002880853222 49.98548065759986, -97.13038206430024 49.985638240930164, -97.14915728877405 49.994007978383806, -97.14915722772446 49.993930412657164, -97.1551968149617 49.9939334261079, -97.15518791524697 49.99029815707808, -97.16122524981208 49.99030515042578, -97.16122630443404 49.98563407654266, -97.16122622217353 49.98442935239994, -97.16122808316862 49.97559415857338, -97.18410999150642 49.975598349393394, -97.19812320584879 49.97561108241527, -97.20677302913727 49.97561917105714, -97.21820294262116 49.97562748572825, -97.22999864202728 49.975634257602685, -97.22999111188439 49.968135273496436, -97.2299826524498 49.96077665841185, -97.22998249623903 49.96064099176397, -97.2299874381311 49.953377577964204, -97.22999256890378 49.945842828423054, -97.22985382539798 49.94049160970514, -97.22985546761426 49.933086333563224, -97.22985592382985 49.93108148523433, -97.2298589557285 49.923832530135535, -97.22985675834103 49.919828178831914, -97.22985705970383 49.916583702937885, -97.24108894439813 49.916579079402936, -97.24162997330127 49.91657882922019, -97.24373419379135 49.91657783217919, -97.24585999866368 49.91657678612762, -97.24837818235555 49.91657549655899, -97.25007234486161 49.91657459819479, -97.25021264697257 49.91657452268657, -97.25267519753815 49.91657316974029, -97.2551377504483 49.91657176448346, -97.25527805315112 49.91657168284466, -97.25697934535505 49.91657067938981, -97.25849568519104 49.91656976398032, -97.26016074872093 49.916568735939855, -97.26178474365092 49.916567710218565, -97.26187682095451 49.91656765138077, -97.26192267798105 49.91656762205072, -97.26355095588006 49.91656656884704, -97.26233056566221 49.93107033573676, -97.26230769828932 49.93134161901133, -97.29850571303793 49.931314167245105, -97.29849428075758 49.92923365393181, -97.3211919088272 49.929366223947575, -97.32122187147984 49.928674415225096, -97.32121253789929 49.927982020862515, -97.3211639381505 49.92729127117307, -97.32107516093113 49.926597586916856, -97.32094678421265 49.925910128801654, -97.3207792297808 49.925231155492625, -97.32017868516047 49.92309983515945, -97.31999060076049 49.92232222588434, -97.31986605719237 49.921531946929875, -97.31980587130964 49.92073418155975, -97.3198102550392 49.91993813270772, -97.31987872143888 49.919145021527605, -97.32001082590017 49.91835999834119, -97.3211511135301 49.91290674318968)))"
