ID,Name,Location
1288,Riverview,"MULTIPOLYGON (((-97.13981596656734 49.85456680286753, -97.1389317764727 49.85469102678811, -97.1379347872755 49.85477444889207, -97.13694787287783 49.854835077433655, -97.13591109386611 49.85485920025393, -97.13477026308148 49.85485444276638, -97.133744511535 49.854831129979736, -97.1324350027079 49.85483723125371, -97.1315138295014 49.854863177637036, -97.13069568524247 49.85491032600687, -97.12991770954375 49.85500656040292, -97.1290961500823 49.855142030725474, -97.12802103901195 49.855341390956745, -97.12685973862726 49.85559374103937, -97.12661090355526 49.85565574505968, -97.12387450037315 49.85633754823809, -97.12289372696286 49.85664547413722, -97.12193796172076 49.85702008832566, -97.120287741145 49.857708090384, -97.11953856353534 49.85807668667966, -97.11812706538109 49.85891216251649, -97.11753530717517 49.85932239687496, -97.11708176290166 49.85969407922866, -97.11664686245075 49.860093259218374, -97.11520518506381 49.861667612027276, -97.11483556531054 49.862145186707885, -97.11449452904158 49.862698865277984, -97.1139578873625 49.86368365259627, -97.11319243889534 49.86497237205847, -97.1129518983917 49.8654766887759, -97.1128351840297 49.865806244635564, -97.11277638365297 49.86613419376059, -97.11271632113436 49.86721809740904, -97.1128335425633 49.867854022327336, -97.113100117505 49.86847028161431, -97.11343191263205 49.86896521805824, -97.1138903879002 49.869482612378604, -97.11448596445707 49.869890050182725, -97.11495504164407 49.87013564873187, -97.11581125353945 49.87043513325943, -97.11664218712531 49.87062755822376, -97.11691247417575 49.8706901488357, -97.11800626402727 49.87086599375218, -97.11910332305894 49.87099173804074, -97.12021182958267 49.87105986529091, -97.12137823213997 49.87109322512233, -97.12221410028543 49.87107107522583, -97.12329476442369 49.87100953913775, -97.12429845083365 49.870932299170114, -97.12676599617295 49.87067729598637, -97.12789411925637 49.87054424378083, -97.12910141148224 49.87036996430314, -97.13025409226098 49.870179493345624, -97.13122516101994 49.87009486819954, -97.13230497507612 49.87005448163674, -97.1330607997783 49.87009555499822, -97.13354742979348 49.87016118480348, -97.13441643407216 49.87040464483743, -97.13507465481986 49.8706243096325, -97.13567605190947 49.87088555090633, -97.1361090405356 49.87111518477762, -97.13634069788398 49.87131438354545, -97.13667959644553 49.87169973102599, -97.13701340844236 49.87225157317169, -97.13731068694081 49.872932859539866, -97.13740682411861 49.87357861723067, -97.13736050223751 49.8742356836321, -97.1372039924581 49.87512469737295, -97.1369639232448 49.87586108828449, -97.13661674677813 49.87650991844493, -97.13623646758313 49.87713016907523, -97.13587914414197 49.877635872338395, -97.13735821864293 49.877142545296834, -97.13863471630088 49.87671676191236, -97.14081203702835 49.873071379458864, -97.12968907928068 49.85922528090274, -97.14060166534647 49.85553993560812, -97.14058136554023 49.85551479453138, -97.14030696738297 49.85517494104125, -97.13981596656734 49.85456680286753)))"
1722,Bridgwater Trails,"MULTIPOLYGON (((-97.20177598342603 49.79384946105334, -97.2030601640539 49.79343431878964, -97.20612065554604 49.79171202291839, -97.20675151982773 49.79137570327227, -97.20751014475046 49.79107768334599, -97.20841043468894 49.7909023117112, -97.20944417328282 49.790855963232005, -97.2140255394869 49.790847859335685, -97.21400517982276 49.78846173948488, -97.21396165058235 49.78273513855613, -97.21396741710615 49.7775086455191, -97.21354848041719 49.77765183670638, -97.20814382323039 49.779498945609724, -97.19946330079546 49.78246479326399, -97.19589233419707 49.78368457794722, -97.19407399445357 49.78430562740442, -97.19314722655889 49.78462214544967, -97.19297391285748 49.78468133570794, -97.19271112904237 49.78477108168073, -97.19227502752739 49.78492001531575, -97.19368950612831 49.78703405303852, -97.19558181753182 49.788245131872664, -97.19864002984201 49.7898197012731, -97.19951646982203 49.790415030792246, -97.20030035281638 49.79107097896222, -97.20096081067614 49.7918409029674, -97.20139472210164 49.79277102503019, -97.20177598342603 49.79384946105334)))"
1723,Bridgwater Lakes,"MULTIPOLYGON (((-97.19159178950503 49.809367059093255, -97.21967262904039 49.79978758799499, -97.2196822267401 49.797519413477055, -97.21408218480283 49.79748726454142, -97.2140255394869 49.790847859335685, -97.20944417328282 49.790855963232104, -97.20841043468894 49.7909023117112, -97.20751014475046 49.79107768334599, -97.20675151982773 49.79137570327227, -97.20612065554604 49.79171202291839, -97.2030601640539 49.79343431878964, -97.20177598342603 49.79384946105334, -97.20177598342603 49.79384946105334, -97.20196988154338 49.794827809968865, -97.20189123887171 49.796135982235825, -97.20154281491162 49.7970892906844, -97.20089144651105 49.79801672700271, -97.19978783676262 49.7989993874843, -97.19849646990049 49.7997428008606, -97.19611820304975 49.80101462941461, -97.19362482911386 49.80235732779446, -97.19231212714455 49.80314672226689, -97.19098076764917 49.80487536154675, -97.19026496820663 49.80673754683136, -97.19032752823934 49.80779446257744, -97.19100681556282 49.80863943253912, -97.19159178950503 49.809367059093255)))"
204,Meadowood,"MULTIPOLYGON (((-97.08198358694017 49.827997690081965, -97.08198402998791 49.82802976552213, -97.08184053848076 49.82816934472247, -97.08164753308375 49.82821857259543, -97.08146098881357 49.828240133287785, -97.08139908507445 49.82835332821298, -97.08144920182481 49.82841595484295, -97.08151943558661 49.828444891577334, -97.0819905120897 49.82840903381531, -97.0820785646918 49.82842012486657, -97.08228112403243 49.82848214975456, -97.08246101707061 49.82850665167384, -97.08307217071324 49.82848274110872, -97.08342141544688 49.82858121357507, -97.0836173264669 49.828689300144276, -97.08374093685836 49.828874998946674, -97.08373660392527 49.828984633928435, -97.08368567181965 49.82903760340465, -97.08343671170914 49.82913104132437, -97.08321966244885 49.82928610903075, -97.08318649871819 49.829351176098015, -97.08320368105092 49.829405272138615, -97.08333171096186 49.82949279453785, -97.08349326292934 49.829519768824206, -97.08377306490011 49.82948794326117, -97.08384629229374 49.829454784128195, -97.08396687569865 49.82936408299117, -97.08416467310563 49.82912572126368, -97.08428226836747 49.82901552871185, -97.08441093290509 49.82900550483189, -97.08452222066478 49.829041367544754, -97.08475326777436 49.82921113542288, -97.08481906111345 49.82940806303032, -97.08488466412237 49.829458064078246, -97.08497925179655 49.82964501767824, -97.08519049578138 49.82988146170892, -97.08533745550918 49.82997901551926, -97.08555872480875 49.830192711105354, -97.08572528257197 49.830283297581616, -97.08589978604627 49.83034936580475, -97.08605809423653 49.83044502310972, -97.08608948780797 49.83050629688795, -97.0860206487243 49.830632225043416, -97.08591000578514 49.83070226214071, -97.08570778231433 49.83076731446192, -97.08531865293978 49.83079490802569, -97.08489682603536 49.83097089698816, -97.08481840346559 49.83104042405712, -97.084727640797 49.8312864580345, -97.08477572374478 49.831509443351194, -97.08473542141573 49.831565019181056, -97.08456853162737 49.83168654836677, -97.08418159966365 49.83175340498846, -97.08401633948644 49.83183364677162, -97.08398170298516 49.831895217964245, -97.08400229721184 49.83194450985584, -97.08406487758428 49.83197713734761, -97.08421502194297 49.83199420111584, -97.08438524346072 49.83199215493474, -97.08500034730305 49.83207314546407, -97.08517493835132 49.8321371331466, -97.08540816546459 49.832333667877194, -97.08548976965922 49.83246902485867, -97.0854684891667 49.83253220584722, -97.08534259749084 49.83266205132543, -97.084968758156 49.83287285641871, -97.08485818518207 49.83290019143752, -97.08474135004462 49.83289583013255, -97.08414606530285 49.83278843367963, -97.08399948120966 49.832776289123565, -97.08385511601185 49.832803064416815, -97.08380061722825 49.83285111453246, -97.08402458894403 49.83318671522419, -97.08410878205032 49.83325650034668, -97.08437471074397 49.83330464074571, -97.0844879840435 49.83330408311789, -97.08486673266398 49.833349574114656, -97.0850250625138 49.833349760636295, -97.08564192300287 49.83319643517311, -97.0868235494707 49.832971888567286, -97.08718622125782 49.832948713540844, -97.08746437366933 49.832972746546915, -97.08773338847125 49.833037941619736, -97.0878876669206 49.83314082044594, -97.0879283991305 49.83325119911183, -97.08791010982898 49.83333387154845, -97.08757796594736 49.83363077748522, -97.0873469827165 49.83374430934992, -97.08659006239903 49.833869640422336, -97.08595982231431 49.834076214513885, -97.08574100144938 49.83418403894425, -97.08562919519895 49.83423913135478, -97.08544293511049 49.83437527018374, -97.08538319939566 49.83444718941173, -97.0853643160311 49.834544780057804, -97.08538348762958 49.83463015411032, -97.08544207292678 49.834682503647194, -97.08561253543127 49.834756143213376, -97.08580445246196 49.834816597217376, -97.08634656603063 49.834925537084, -97.08660258374078 49.83493948571846, -97.08683697394085 49.8349166235945, -97.08750483131082 49.834817941889106, -97.08795451816933 49.834698297903586, -97.08804135782924 49.834687579772954, -97.08809720111157 49.834700652221336, -97.08824370224521 49.83481034564324, -97.08831538103935 49.834911861044695, -97.08828804960687 49.83503326765611, -97.08819037767961 49.83520975567441, -97.08806112802766 49.83532948064959, -97.08778765588056 49.83567630653257, -97.08770645604302 49.83572147722761, -97.08761125755451 49.835739358178415, -97.08731755197867 49.83574180116236, -97.08695615045117 49.83590907421895, -97.08685842706024 49.835909891024116, -97.08669007021646 49.83587794879385, -97.08653538864688 49.835785129789144, -97.08643346783875 49.83568832146239, -97.08639524569578 49.8356095764521, -97.08626357417889 49.835504986030884, -97.08617736057568 49.8354862035156, -97.08610908799564 49.83550243451371, -97.08605242177683 49.835591763398284, -97.08607077522294 49.835711493876325, -97.08615771465655 49.835793473844866, -97.08624375258412 49.83591189196429, -97.0866680308001 49.836245934829336, -97.0867455451696 49.83637636285191, -97.08674523129952 49.836573904607505, -97.0867908048491 49.83665762543582, -97.0868560413331 49.83673195589902, -97.08702940553793 49.8368275130796, -97.08761838132517 49.83700077381088, -97.08777640206618 49.83701068465056, -97.08810776042515 49.836923424110786, -97.0887696146178 49.836678129255176, -97.08897453991511 49.83654507033263, -97.08915123850117 49.83646014930046, -97.08930266936291 49.83644563532814, -97.08946033946165 49.836462816302756, -97.08948987077977 49.836585160685196, -97.08905897405144 49.83708562138065, -97.0890101662483 49.837179941680034, -97.08899890840816 49.837274881226584, -97.08902193168186 49.83745336029615, -97.08897514956769 49.83775497582688, -97.0890151921346 49.83814169173589, -97.08892258777581 49.838489072611374, -97.08890020774724 49.83867548216639, -97.08873032414304 49.839351151411215, -97.09287300637726 49.83825656290441, -97.10889241217397 49.83280430690621, -97.10507087665133 49.828175101923826, -97.1045562793847 49.827551670177165, -97.10063903135355 49.82279309663446, -97.0996506425126 49.823133599320094, -97.09905963106732 49.823212578749526, -97.09650749063884 49.82331655145404, -97.09569752550205 49.823464762475645, -97.08503563738945 49.827151515871115, -97.08494205406991 49.82697285072382, -97.08474318550788 49.82704174435628, -97.08398472936665 49.82730448980137, -97.08370586098481 49.827401093907966, -97.08315902642939 49.8275905220099, -97.08249418407563 49.82782082369896, -97.08241911415101 49.82784682748851, -97.08235046541704 49.82787060694702, -97.08210615859919 49.82795523265706, -97.08198358694017 49.827997690081965)))"
1640,Royalwood,"MULTIPOLYGON (((-97.0816385031425 49.827727867599776, -97.08160249691679 49.8276748483373, -97.0815862366164 49.82759750670451, -97.08160835810158 49.82752670248425, -97.08172203617639 49.82742061371771, -97.08216665423785 49.827210643417025, -97.0822894245116 49.82699673376715, -97.08221479411544 49.82683475742962, -97.0821295877811 49.826818071505514, -97.08191835342232 49.82686699808504, -97.08155453793067 49.827015109667144, -97.08131432728958 49.827063912700645, -97.08114718326016 49.8270701735129, -97.08099125780367 49.8270366906125, -97.08087957672376 49.82697026671288, -97.08059432636568 49.8267062034785, -97.08056895068098 49.82662871068237, -97.08060666157964 49.82644880534328, -97.08066807022887 49.82634810084372, -97.08089125740453 49.826132731405536, -97.08097858281761 49.82597378372918, -97.081133026849 49.825800324748485, -97.08124728485222 49.82557099956239, -97.08144804827032 49.825311861071235, -97.08168480019911 49.82510608839027, -97.08175659921842 49.82498680798247, -97.08218815691187 49.824441599273484, -97.08245852143837 49.82422700768595, -97.08251870240416 49.82415718029999, -97.08260833183469 49.82388543822249, -97.08253883188422 49.82370236933113, -97.08240637231098 49.823564432467386, -97.08230297692896 49.823519324572416, -97.0821658810295 49.82349865524955, -97.08201206805226 49.823520758524445, -97.08106088576686 49.823826144598726, -97.08087663098661 49.82391231643267, -97.08066993185022 49.823955413874664, -97.08041771435768 49.82394186195045, -97.0801980022295 49.82389343638672, -97.08012355362624 49.82384915333165, -97.08008738640848 49.823786757198015, -97.08010008867282 49.82370989519888, -97.08024841152086 49.82358250998007, -97.08043883841356 49.82346241841073, -97.08068083819984 49.8232595120739, -97.08114104748951 49.82270887980051, -97.08122347598979 49.82242938164166, -97.08133995641187 49.822252169091186, -97.08141531382452 49.82209712366473, -97.08145447934652 49.82201656926907, -97.08152387113951 49.821943799955335, -97.08155214745733 49.82183942178989, -97.08151761400995 49.8217492792669, -97.0814433046614 49.8217015276079, -97.08131110825121 49.82166566274055, -97.08119230654286 49.8216574462447, -97.08015419543132 49.82186868988123, -97.0795559816111 49.8219202258593, -97.07928933771522 49.82191893054989, -97.0784083904979 49.82195535816416, -97.07816358200992 49.8219853208337, -97.07790806179784 49.82194705928861, -97.07772950192938 49.821876051015884, -97.07758233459387 49.821744113618756, -97.07754333989882 49.82164486934239, -97.07762113893577 49.82148264144862, -97.07785544024706 49.821230314575566, -97.07790371641129 49.82109537059698, -97.07786809027063 49.82103298269639, -97.07746707509378 49.82080726287166, -97.07711178203321 49.82056528894143, -97.07707206014976 49.820484432610904, -97.07706955864018 49.82042571875831, -97.07711936107894 49.8203741220767, -97.07735629773387 49.82028535868217, -97.07771072459855 49.82025131451641, -97.07817155971613 49.82017251304266, -97.07838007292763 49.820083276103574, -97.07842540487724 49.82002257820949, -97.07848140339965 49.819733269809824, -97.07845746270027 49.81952491578964, -97.0783517545108 49.81934888147584, -97.07818311653207 49.8192443625497, -97.07807438603744 49.81925297420508, -97.07789340233037 49.819351693806155, -97.07781145543231 49.81960515976235, -97.07762584950937 49.81982045259786, -97.0775563038405 49.819855751927584, -97.07742667236201 49.81987720878181, -97.07723068431443 49.81985548394502, -97.07703211476515 49.81980018482208, -97.07686126897866 49.81971148996144, -97.07675333184595 49.81963169162694, -97.07673156768423 49.81957161648966, -97.07674584108096 49.81950936216189, -97.07680004249954 49.81946860101627, -97.07689257672003 49.81946249911848, -97.07699663263973 49.819477071619644, -97.07722622191245 49.81946525910088, -97.07731519515828 49.81944069756808, -97.07746367656924 49.8193497717226, -97.07757371422588 49.81921342243011, -97.07760055389271 49.81903715637118, -97.07755090522687 49.81897661872421, -97.07746785931948 49.8189464253508, -97.07728683533686 49.818951406452456, -97.07706179817816 49.81905147674196, -97.07692350625994 49.81908841210716, -97.07670362082982 49.81905272896871, -97.07629156258751 49.81890884791927, -97.07623155033332 49.81879849178704, -97.07628626049224 49.818744893899044, -97.07648020886451 49.818711660688116, -97.0767413488415 49.81871599575207, -97.0769042787478 49.81866662412424, -97.07696619249414 49.81862078330432, -97.07699002521925 49.818572121986, -97.07696146677299 49.81838809849184, -97.07682803259917 49.81830256204518, -97.0765898841555 49.81823369019507, -97.07650539927735 49.81813056291139, -97.07643877514302 49.81798399103453, -97.07640814907619 49.81774150246934, -97.0764600703687 49.81755523781818, -97.076675013411 49.817303633376405, -97.07672547529378 49.81714060501751, -97.07673369679144 49.817016356310326, -97.0767283546478 49.81686499682798, -97.07676233067492 49.81672530260161, -97.0767145289539 49.816604734148115, -97.07662704887812 49.81648350699283, -97.07649667184118 49.8164292665063, -97.07629477265718 49.816446744879855, -97.07618889296229 49.81649185532596, -97.07605494908131 49.81662225159411, -97.07594711830588 49.81679821728964, -97.07585177062417 49.81698306286988, -97.075768918944 49.817353857224035, -97.075672576787 49.81749301923008, -97.07551376909947 49.817604444998565, -97.07534761108579 49.81764056843966, -97.07514215953991 49.81765277820876, -97.07505460745622 49.81762806299896, -97.07498428455133 49.8175748185547, -97.07495876998543 49.8175146807386, -97.07492622393876 49.817126383685626, -97.07503638912749 49.81693347750786, -97.07538430293137 49.81668833517503, -97.07538748285198 49.8166081890476, -97.07524266976885 49.816483386382096, -97.07510989491777 49.8163892610426, -97.07492715510345 49.81628105740576, -97.07453838877586 49.81610368172999, -97.07422767864679 49.81603404961093, -97.07387228649345 49.81598641734514, -97.07365628623266 49.81593055424342, -97.07353279983559 49.81592869697079, -97.07341476796874 49.815965962529404, -97.07335677048974 49.81600925110803, -97.07333036082929 49.81606593496118, -97.07337529090506 49.81615243531526, -97.07352200568097 49.816317328857316, -97.07357255595217 49.81642069990081, -97.07361044441352 49.816681677315756, -97.0735624791317 49.81680041971013, -97.07338052714668 49.816939626228645, -97.07323961558654 49.81703721801624, -97.07312866005586 49.8170509001605, -97.0730142128249 49.817018158202224, -97.07288040607109 49.816924298116135, -97.07260432803668 49.8166530161933, -97.07233850878768 49.81631325684526, -97.07197030847034 49.81611370660644, -97.07166350666161 49.815873098186714, -97.07144398097545 49.81573211343369, -97.0714110141708 49.81562971001605, -97.07154146724355 49.8153271266755, -97.07152023374599 49.815120174404385, -97.07125719568545 49.81482171461042, -97.07116057977919 49.81435492475792, -97.07120048335541 49.81426243284135, -97.07131612074983 49.81422320314888, -97.07143909896016 49.81422786326647, -97.07159970079745 49.81435269417416, -97.07184508100275 49.81442732905139, -97.07211101571292 49.81444231556774, -97.07224795281601 49.814443440497605, -97.0723585390129 49.81439144379474, -97.07255809378742 49.81417154467382, -97.07273120490045 49.81389750342021, -97.07275283105693 49.813697864737556, -97.07269861985282 49.81351731711135, -97.07263492031932 49.81325259197854, -97.07257188498352 49.81311900580418, -97.0725132437922 49.81307901067236, -97.07236461397335 49.81306601900344, -97.07203127067946 49.81310210446455, -97.07183489753083 49.81315351056407, -97.07126406268075 49.813370467577386, -97.07078438591465 49.81349139004168, -97.07013741956554 49.813758887141944, -97.0696801794661 49.813912744654274, -97.06949082606134 49.81401135820193, -97.06935278447413 49.81405203451091, -97.0691884975531 49.81405366488375, -97.06897688082682 49.814003173231384, -97.0684789016194 49.813940855712424, -97.06827582508231 49.81386270444974, -97.06816665381467 49.81378553508481, -97.06814702156066 49.8136862077083, -97.0682155680794 49.81360559746652, -97.06841226471742 49.81355022597878, -97.06867868649005 49.813499289107874, -97.06881191678775 49.81342727594033, -97.06884101097826 49.81331114386137, -97.06880974346336 49.81317578568037, -97.06879051364523 49.81312823990196, -97.06876871558202 49.81307973697037, -97.06872363740278 49.81298993312836, -97.0686920573818 49.81291024899029, -97.068669843734 49.81283971617285, -97.06867284974005 49.8127642066395, -97.06869067125811 49.81270063782852, -97.06873777235931 49.812634858525215, -97.06879887222269 49.81256661398501, -97.06887072731352 49.81250754387726, -97.0689763154278 49.81243914124679, -97.0690903392964 49.81240326181716, -97.06922559375583 49.81235784136961, -97.06930478124382 49.812324079736385, -97.06936590971479 49.81229001711961, -97.06941083337875 49.812243990690796, -97.0694126219457 49.81219904451586, -97.06938491720054 49.81217031458143, -97.0693658978247 49.81215059138751, -97.06928318260401 49.812127873706835, -97.06926827036374 49.81212377795565, -97.0691556067724 49.8121254984832, -97.06900685503992 49.812160799175544, -97.06884737720085 49.8122211074421, -97.0686818056116 49.81229480670407, -97.06858217419777 49.81231833238811, -97.06850854941453 49.812317105000695, -97.06837668784802 49.81231220808086, -97.06825608942877 49.812268819460144, -97.06815002697134 49.81220948173571, -97.06806085354971 49.81214950423611, -97.06804443012949 49.81213845792043, -97.06797800890507 49.812095972408095, -97.06796512682786 49.812035489767666, -97.06798330695014 49.81196293183804, -97.06802435056721 49.8119096450794, -97.06808028080785 49.81186650125739, -97.06815530086091 49.81183267091604, -97.06829497249336 49.811781028569904, -97.0684045773693 49.81175137277671, -97.0684682334677 49.811723649410204, -97.06853403014837 49.81167707178047, -97.06860990844754 49.81162166698102, -97.06880562826937 49.81145402078874, -97.06887042872108 49.81139753164632, -97.06889493827121 49.81137545217884, -97.0689077601938 49.81135596121865, -97.06894820247237 49.81129448367434, -97.06894187763753 49.81120892387937, -97.06891044144952 49.8111256440935, -97.06882393553417 49.81106393437171, -97.06873201012662 49.81103361743717, -97.06861293379181 49.811056819003795, -97.06849862648195 49.81109988939046, -97.06838320951125 49.81117082627834, -97.06825592765502 49.81126045513993, -97.06812558758683 49.811322147754304, -97.06801826754494 49.81132935338697, -97.0679657219411 49.81132242413208, -97.06788552078648 49.8113118478554, -97.06775484346102 49.81127728580767, -97.06765216344837 49.81123779345352, -97.06757082157269 49.81118606363783, -97.06753005056123 49.81112781432303, -97.0675274071688 49.81109712718735, -97.06752624855179 49.81108367443183, -97.06751856565909 49.81103227364849, -97.06751149146545 49.81096559117872, -97.06746438387314 49.81089194430507, -97.06740488191437 49.81081539210303, -97.0673217938193 49.81077262817553, -97.0672170890378 49.81071421173, -97.0671247789571 49.810658700533025, -97.0670219246548 49.81058130702251, -97.06692505985541 49.81046242491126, -97.0669243895466 49.81037535865319, -97.06700260406795 49.810247643554426, -97.06699493666603 49.81014572815449, -97.06695904739213 49.81008553011038, -97.06687711709264 49.810029474645766, -97.06675913973883 49.80998094692204, -97.06672609717646 49.80996735545865, -97.06657325929223 49.80985565130099, -97.06643130832938 49.809756405632186, -97.06633165836666 49.809660321206415, -97.06623638727153 49.809549577379656, -97.06623319902734 49.80950347798433, -97.06598162788246 49.808932006155075, -97.06119267107658 49.81060496313158, -97.06100524210026 49.81067043246429, -97.06542798296216 49.819313471779324, -97.0655668038701 49.819584698077485, -97.07035071002163 49.82894841483585, -97.07165744107529 49.83150300744823, -97.0763333102219 49.84063858267248, -97.0847778934413 49.840550075137294, -97.08873032414304 49.839351151411215, -97.08890020774724 49.83867548216639, -97.08892258777581 49.838489072611374, -97.0890151921346 49.83814169173589, -97.08897514956769 49.83775497582688, -97.08902193168186 49.83745336029615, -97.08899890840816 49.837274881226584, -97.0890101662483 49.837179941680034, -97.08905897405144 49.83708562138065, -97.08948987077977 49.836585160685196, -97.08946033946167 49.836462816302756, -97.08930266936291 49.83644563532814, -97.08915123850116 49.836460149300365, -97.08897453991511 49.83654507033263, -97.08876961461782 49.836678129255176, -97.08810776042515 49.836923424110786, -97.08777640206618 49.83701068465056, -97.08761838132517 49.83700077381088, -97.08702940553793 49.8368275130796, -97.08685604133309 49.83673195589902, -97.08679080484909 49.83665762543582, -97.08674523129952 49.836573904607505, -97.08674554516962 49.83637636285191, -97.0866680308001 49.836245934829336, -97.08624375258412 49.83591189196429, -97.08615771465655 49.835793473844866, -97.08607077522294 49.835711493876325, -97.08605242177683 49.835591763398284, -97.08610908799564 49.83550243451371, -97.08617736057568 49.8354862035156, -97.08626357417887 49.835504986030884, -97.08639524569578 49.8356095764521, -97.08643346783875 49.83568832146239, -97.08653538864687 49.835785129789144, -97.08669007021646 49.83587794879385, -97.08685842706024 49.835909891024116, -97.08695615045117 49.83590907421895, -97.08731755197867 49.83574180116236, -97.0876112575545 49.835739358178415, -97.087706456043 49.835721477227686, -97.08778765588056 49.83567630653257, -97.08806112802766 49.83532948064959, -97.08819037767961 49.83520975567441, -97.08828804960686 49.83503326765611, -97.08831538103935 49.834911861044695, -97.08824370224521 49.83481034564324, -97.08809720111157 49.834700652221336, -97.08804135782924 49.834687579772954, -97.08795451816933 49.834698297903586, -97.08750483131082 49.834817941889106, -97.08683697394085 49.8349166235945, -97.08660258374078 49.83493948571846, -97.08634656603063 49.83492553708409, -97.08580445246196 49.834816597217376, -97.08561253543127 49.834756143213376, -97.08544207292678 49.834682503647194, -97.08538348762957 49.83463015411032, -97.0853643160311 49.834544780057804, -97.08538319939566 49.83444718941173, -97.08544293511049 49.83437527018374, -97.08562919519895 49.83423913135478, -97.08574100144938 49.83418403894435, -97.08595982231432 49.8340762145138, -97.08659006239903 49.833869640422336, -97.0873469827165 49.83374430934992, -97.08757796594736 49.83363077748522, -97.08791010982898 49.83333387154845, -97.08792839913052 49.83325119911174, -97.08788766692061 49.83314082044594, -97.08773338847125 49.833037941619736, -97.08746437366933 49.832972746546915, -97.08718622125784 49.832948713540844, -97.0868235494707 49.832971888567286, -97.08564192300287 49.83319643517311, -97.0850250625138 49.833349760636295, -97.08486673266397 49.833349574114656, -97.08448798404349 49.83330408311789, -97.08437471074397 49.83330464074571, -97.08410878205032 49.83325650034668, -97.08402458894403 49.83318671522419, -97.08380061722825 49.83285111453246, -97.08385511601185 49.832803064416815, -97.08399948120966 49.832776289123665, -97.08414606530285 49.83278843367963, -97.08474135004462 49.83289583013255, -97.08485818518206 49.832900191437616, -97.084968758156 49.83287285641871, -97.08534259749084 49.83266205132543, -97.0854684891667 49.83253220584722, -97.08548976965922 49.83246902485867, -97.08540816546459 49.832333667877194, -97.08517493835132 49.8321371331466, -97.08500034730305 49.83207314546407, -97.08438524346072 49.83199215493483, -97.08421502194297 49.83199420111584, -97.08406487758428 49.83197713734761, -97.08400229721184 49.83194450985584, -97.08398170298517 49.831895217964245, -97.08401633948644 49.83183364677162, -97.08418159966365 49.83175340498846, -97.08456853162737 49.83168654836677, -97.08473542141573 49.831565019181056, -97.08477572374478 49.831509443351294, -97.084727640797 49.8312864580345, -97.08481840346559 49.83104042405712, -97.08489682603536 49.83097089698816, -97.08531865293978 49.83079490802569, -97.08570778231433 49.83076731446192, -97.08591000578514 49.83070226214071, -97.0860206487243 49.830632225043416, -97.08608948780797 49.83050629688795, -97.08605809423653 49.83044502310972, -97.08589978604627 49.83034936580475, -97.08572528257197 49.830283297581616, -97.08555872480875 49.830192711105354, -97.08533745550918 49.82997901551926, -97.08519049578138 49.82988146170892, -97.08497925179655 49.82964501767824, -97.08488466412237 49.829458064078246, -97.08481906111345 49.82940806303032, -97.08475326777436 49.82921113542288, -97.08452222066478 49.829041367544754, -97.08441093290509 49.82900550483189, -97.08428226836747 49.82901552871185, -97.08416467310563 49.82912572126368, -97.08396687569865 49.82936408299117, -97.08384629229374 49.829454784128195, -97.08377306490011 49.82948794326117, -97.08349326292934 49.829519768824206, -97.08333171096186 49.82949279453785, -97.08320368105092 49.829405272138615, -97.08318649871819 49.829351176098015, -97.08321966244885 49.82928610903075, -97.08343671170914 49.82913104132437, -97.08368567181965 49.82903760340465, -97.08373660392527 49.828984633928435, -97.08374093685836 49.828874998946674, -97.0836173264669 49.828689300144276, -97.08342141544688 49.82858121357507, -97.08307217071324 49.82848274110872, -97.08246101707061 49.82850665167384, -97.08228112403245 49.82848214975446, -97.0820785646918 49.82842012486657, -97.0819905120897 49.82840903381531, -97.08151943558661 49.82844489157725, -97.08144920182481 49.82841595484295, -97.08139908507447 49.82835332821298, -97.08146098881357 49.828240133287785, -97.08164753308375 49.82821857259543, -97.08184053848076 49.82816934472247, -97.08198402998791 49.82802976552213, -97.08198358694017 49.82799769008206, -97.08198275366122 49.827937362976456, -97.0819422248495 49.82787801400822, -97.08178232732294 49.82782294389478, -97.0816385031425 49.827727867599776)))"
197,Spence,"MULTIPOLYGON (((-97.15874203123396 49.89293971008689, -97.15906440761857 49.88838411981364, -97.15520330394227 49.88943099035775, -97.1549643132271 49.8928230117676, -97.15334320607775 49.89276761032359, -97.15249885711692 49.892924397160655, -97.15215068793061 49.89298899436726, -97.1522583510509 49.89325735836684, -97.15244767821072 49.89372937040537, -97.15213748051873 49.89811687337923, -97.15206436487608 49.89915304480231, -97.15816435938135 49.901100867312095, -97.15874203123396 49.89293971008689)))"
199,St. Matthews,"MULTIPOLYGON (((-97.15874203123396 49.89293971008689, -97.17421890805521 49.893408440285874, -97.17488324870624 49.884630239562576, -97.17133760765726 49.88508058343963, -97.16052319541133 49.887991613787776, -97.15906440761857 49.88838411981364, -97.15874203123396 49.89293971008689)))"
